id,creationTime,modifiedTime,owner,statusCode,expectedDeliveryDate,quantityUnitCode,quantityValue,version
CurrentItemQuantityData|ef38739f-528a-4a67-b33b-2e8c552586bc,2013-05-28 13:46:25:000 +0200,2013-05-28 13:46:25:000 +0200,ItemLocationData|549ea7ca-9787-417c-a022-81a35617dbc0,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|ef38960c-de06-431c-bc81-63a2a52f00a9,2013-05-28 13:46:43:000 +0200,2013-05-28 13:46:43:000 +0200,ItemLocationData|f1cad4c6-32c5-45f5-8490-d88ab7c371c1,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|ef42403f-6ea6-4267-b433-5012578195a1,2013-05-28 13:46:43:000 +0200,2013-05-28 13:46:43:000 +0200,ItemLocationData|f3823c2e-6def-432b-87b1-12c89d963309,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|ef43cf50-4e5b-491e-95f9-d534fd5984fd,2013-05-28 13:46:01:000 +0200,2013-05-28 13:46:01:000 +0200,ItemLocationData|40d68e65-a5bd-463c-a004-5a47d363ed4a,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|ef44bb96-b526-4b99-83ef-6ead9d648cbd,2013-05-28 13:46:41:000 +0200,2013-05-28 13:46:41:000 +0200,ItemLocationData|b5db7b3e-cdc8-43ca-8b77-8421fbd5dc5f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|ef485a89-e0ee-4c1f-b54b-5a4955cbf161,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200,ItemLocationData|06500804-794a-456a-aaf4-36a6421fc816,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|ef4ecf8d-8add-4543-927d-eac165454b1a,2013-05-28 13:46:11:000 +0200,2013-05-28 13:46:11:000 +0200,ItemLocationData|50df350a-6d51-4dd2-a992-3ff285e04172,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|ef54b03e-b5d2-48a8-9232-5e30d85b1cc8,2013-05-28 13:46:21:000 +0200,2013-05-28 13:46:21:000 +0200,ItemLocationData|ed0d744a-7271-421a-9d1a-122e73fd4431,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|ef5e5114-e739-47b3-9cfc-552200d4817a,2013-05-28 13:46:13:000 +0200,2013-05-28 13:46:13:000 +0200,ItemLocationData|6f3b28eb-0ae9-43ce-b185-45ff7bb48219,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|ef5ebcd7-ac7a-47ec-970d-79f4c9e87ba9,2013-05-28 13:46:47:000 +0200,2013-05-28 13:46:47:000 +0200,ItemLocationData|7c5b2a8e-5a0f-4ebe-9fd2-e779148bb9d4,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|ef6208ad-c3f2-4d42-b0ca-afecff6694ae,2013-05-28 13:46:07:000 +0200,2013-05-28 13:46:07:000 +0200,ItemLocationData|e15b1075-8fac-4c5b-a102-b1b5ddce0388,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|ef673def-db12-4bd0-8f6a-f9e2c7c47df2,2013-05-28 13:46:18:000 +0200,2013-05-28 13:46:18:000 +0200,ItemLocationData|57187f16-97a4-4981-bc92-5788f8f14e22,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|ef6a2bd3-c26c-45f4-80d4-f13993449602,2013-05-28 13:46:27:000 +0200,2013-05-28 13:46:27:000 +0200,ItemLocationData|97f5671e-2c40-4cc3-9197-fef209a0675a,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|ef731e33-98a8-43e9-8c15-4f9d369824b5,2013-05-28 13:46:14:000 +0200,2013-05-28 13:46:14:000 +0200,ItemLocationData|4b94019f-d0c2-4587-a915-3158d15206f1,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|ef7d015f-05e8-4b1c-acf6-50e87c3770d3,2013-05-28 13:46:27:000 +0200,2013-05-28 13:46:27:000 +0200,ItemLocationData|55844bed-329c-4b38-98a9-a69f52cf3937,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|ef7fdddc-80d2-4a6f-a3c4-7591d34f559f,2013-05-28 13:46:44:000 +0200,2013-05-28 13:46:44:000 +0200,ItemLocationData|9c3e4ced-b9b1-4526-8470-5845df96bf13,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|ef84f1cd-58a8-42bc-a183-cecba6ee9091,2013-05-28 13:46:14:000 +0200,2013-05-28 13:46:14:000 +0200,ItemLocationData|c2d7a403-4d65-435e-ae55-7f5b74dc27c7,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|ef86b480-367a-4b85-8663-facf6f6282a6,2013-05-28 13:46:06:000 +0200,2013-05-28 13:46:06:000 +0200,ItemLocationData|8c6adfbd-922b-4ec1-a4c0-e1f3851fe646,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|ef95b484-609c-431f-a22a-e90f1375f70b,2013-05-28 13:46:13:000 +0200,2013-05-28 13:46:13:000 +0200,ItemLocationData|40a79fc8-6ef1-4266-865b-9e983a307a05,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|ef98f6b6-f43e-484b-9ede-0e990589da10,2013-05-28 13:46:23:000 +0200,2013-05-28 13:46:23:000 +0200,ItemLocationData|c47559c3-bdd5-45a9-b6d6-dda8bfe9a8ab,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|ef9f9f44-fad6-400a-963c-de91b0790017,2013-05-28 13:45:58:000 +0200,2013-05-28 13:45:58:000 +0200,ItemLocationData|3528dd79-065e-462a-9314-30d278df6703,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|efa12e22-df08-4183-9c2a-621c74a68f5f,2013-05-28 13:46:13:000 +0200,2013-05-28 13:46:13:000 +0200,ItemLocationData|0119448e-5c17-4ca7-9e89-d6584fffa8a9,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|efb8c164-00e5-4af1-801d-d24f9429d4c2,2013-05-28 13:46:14:000 +0200,2013-05-28 13:46:14:000 +0200,ItemLocationData|f3f3bbbf-4df8-45fd-b3ac-c794803a06cc,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|efbfe96e-e847-4248-a713-e269813eed8c,2013-05-28 13:46:31:000 +0200,2013-05-28 13:46:31:000 +0200,ItemLocationData|578e541a-55d0-493b-b0d5-4fa0382afcfb,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|efcade9e-1164-4fa1-b730-a535c2fa6e8e,2013-05-28 13:46:29:000 +0200,2013-05-28 13:46:29:000 +0200,ItemLocationData|ed753fb2-4899-4146-bad1-5c92c0f49bbe,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|efccc14c-b14a-4633-ba23-78d0d4d4a2f8,2013-05-28 13:46:01:000 +0200,2013-05-28 13:46:01:000 +0200,ItemLocationData|73c86c1b-9d5f-4b21-8bbc-9b95b1414d2b,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|efd266db-7913-4434-84c3-eabc235098a3,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200,ItemLocationData|3601bdb0-5d49-4439-adba-e0bf476e6e36,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|efd71a62-febe-42f6-a14e-bf4cb5b06e0c,2013-05-28 13:46:38:000 +0200,2013-05-28 13:46:38:000 +0200,ItemLocationData|3060657c-f3cf-44c2-af72-c9ddb6bf7b4c,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|efdd7c32-8bf9-4084-991c-a337603dd6e8,2013-05-28 13:46:19:000 +0200,2013-05-28 13:46:19:000 +0200,ItemLocationData|c43c94e5-e3ca-45c1-bc0b-cc12deac761d,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|efe93af5-1b1d-401d-8d8e-fbba62c96661,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200,ItemLocationData|83144857-a63c-4c24-98e7-92ba0fb5c7f4,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|efeaa973-2c06-4c36-b36a-91943cf04048,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200,ItemLocationData|ef051384-2e10-4047-bcf5-5c8b85af5086,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|efebe27c-a4a8-47e4-8934-ccab1b6b5a45,2013-05-28 13:46:18:000 +0200,2013-05-28 13:46:18:000 +0200,ItemLocationData|e1e841bc-7338-42f0-89c1-7e5837af8753,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|eff80c07-e229-4ab0-90c6-c63349576126,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200,ItemLocationData|f47e4997-d0b8-4aa5-bd02-433fa59fbc35,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|eff95402-72e2-4bf3-98ef-60fa9e279269,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200,ItemLocationData|ca82c31d-eed4-4b21-b63f-b59b722b5e91,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f00b6639-2ec8-41e2-8272-2a0c0ccf74ec,2013-05-28 13:46:14:000 +0200,2013-05-28 13:46:14:000 +0200,ItemLocationData|11727cd9-a4c8-4030-8b65-6c93267a2231,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f010d69b-4a04-4435-9770-1b53e6e6e995,2013-05-28 13:46:08:000 +0200,2013-05-28 13:46:08:000 +0200,ItemLocationData|1e4b0520-c8b8-49a2-aa28-6511ab46a57f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f023c66e-830c-45c1-ac5d-c4f85fb6fe45,2013-05-28 13:46:04:000 +0200,2013-05-28 13:46:04:000 +0200,ItemLocationData|4176c9ac-7518-46bc-9445-9ef3f4215812,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f047b06b-13a1-4447-b068-7621bcbf718b,2013-05-28 13:46:06:000 +0200,2013-05-28 13:46:06:000 +0200,ItemLocationData|853d5151-3ad0-4b58-978b-68fcad6d327e,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f04a51eb-b8b0-46c3-b45b-5fd905346cc2,2013-05-28 13:46:48:000 +0200,2013-05-28 13:46:48:000 +0200,ItemLocationData|6982ff7b-2761-4e28-9d8d-7dfd846e3f9c,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f0542434-f8a5-4a42-a001-3c401fb07fae,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200,ItemLocationData|6d62ab7a-e02c-444f-8071-7871b60e44da,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f055448b-f42f-4282-a938-9bded316569d,2013-05-28 13:46:27:000 +0200,2013-05-28 13:46:27:000 +0200,ItemLocationData|2c7e8477-77f3-4e69-bc74-e300c7d4e7df,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f05545dd-4f9c-4995-bada-23c9d99a0576,2013-05-28 13:46:08:000 +0200,2013-05-28 13:46:08:000 +0200,ItemLocationData|0441ed53-dc16-4c26-9c49-1265ad78980f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f059f4d3-9c0b-4a24-99a2-4393d99bd84a,2013-05-28 13:46:31:000 +0200,2013-05-28 13:46:31:000 +0200,ItemLocationData|0ef1850f-7a01-41d9-b651-fccdfdea0a07,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f05fdee4-18e9-4f18-845c-3e25a8c43ddb,2013-05-28 13:46:38:000 +0200,2013-05-28 13:46:38:000 +0200,ItemLocationData|47007d07-a18d-47b0-ad59-1ccbb4743050,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f061983e-0534-4556-a2f3-63075ae83e36,2013-05-28 13:46:36:000 +0200,2013-05-28 13:46:36:000 +0200,ItemLocationData|4b9539dc-f58e-426e-9550-04cef655ff03,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f0623b19-d1ab-40a8-8e7f-ee7cd62b67d7,2013-05-28 13:46:02:000 +0200,2013-05-28 13:46:02:000 +0200,ItemLocationData|c491ec61-82b5-49b6-ace7-7ff83206ace9,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f0663a3f-b2f6-46d3-a0a1-14bdf9a62352,2013-05-28 13:46:12:000 +0200,2013-05-28 13:46:12:000 +0200,ItemLocationData|6ae9b545-01f3-47b2-a3f7-a74db045ba88,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f0691e04-60a5-47ac-ac4f-d7a0a705630a,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200,ItemLocationData|0915555e-4a89-4b68-abd1-7e9f569f8735,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f074e40e-c40b-4fb6-bafb-1220f0987b5a,2013-05-28 13:46:34:000 +0200,2013-05-28 13:46:34:000 +0200,ItemLocationData|e96112b9-65f5-462f-90b3-20663e4ee733,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f0765912-7867-41e4-8d9d-960994bf84a5,2013-05-28 13:46:20:000 +0200,2013-05-28 13:46:20:000 +0200,ItemLocationData|dc4566e4-ad5b-4145-985c-fee1661fb14b,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f085a181-110d-40a4-bc7a-e0abba653f4f,2013-05-28 13:46:04:000 +0200,2013-05-28 13:46:04:000 +0200,ItemLocationData|53ee7725-04c3-4856-956a-6e7a7b9b628d,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f091064b-fcd9-4eb7-9953-72aabce13196,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200,ItemLocationData|70692511-82f1-4fbe-9858-98e9d83ef1db,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f0a386af-c700-451d-a15b-3dd7a6bf3883,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200,ItemLocationData|41c9c4c7-4e36-40c1-a65a-8ed440ce1a19,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f0a72920-c630-43c4-a859-9f1b523936c0,2013-05-28 13:46:27:000 +0200,2013-05-28 13:46:27:000 +0200,ItemLocationData|351ae9da-2f70-4269-8613-6c544aef8292,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f0a9f762-e8e9-4a1a-80c1-d56c85e5b07f,2013-05-28 13:46:13:000 +0200,2013-05-28 13:46:13:000 +0200,ItemLocationData|089233c9-0258-4bb4-9352-9f3d539bb129,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f0ac2707-64fb-4041-b59e-5e1cb0df7b2b,2013-05-28 13:46:12:000 +0200,2013-05-28 13:46:12:000 +0200,ItemLocationData|c9a738ee-0cb6-420b-9840-7f4c8623b1c4,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f0b38320-560a-4d05-994a-da833ff16261,2013-05-28 13:46:08:000 +0200,2013-05-28 13:46:08:000 +0200,ItemLocationData|029a34a9-9412-4db7-ac69-22c7e20bdb54,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f0b69042-aa1c-49db-a0a0-b06e1776b5f5,2013-05-28 13:45:59:000 +0200,2013-05-28 13:45:59:000 +0200,ItemLocationData|2abbf9ad-bcab-439f-a5ac-693f1fb60ef6,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f0c48aac-b56e-4997-8ebf-d8cefca12057,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200,ItemLocationData|eb001e55-a2b8-4e06-9fbf-eb60f0fbf373,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f0c583e2-20b9-4a61-a1c8-d47551f0064f,2013-05-28 13:46:09:000 +0200,2013-05-28 13:46:09:000 +0200,ItemLocationData|ea3e3a1e-a4db-4455-8604-3bec6d678767,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f0cafdde-02ba-4e7c-9241-35b4ef8fef66,2013-05-28 13:46:07:000 +0200,2013-05-28 13:46:07:000 +0200,ItemLocationData|38a399c9-b7c9-4d92-9d40-cf7330f65d1e,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f0d1fbc4-7572-4715-82f3-f102456727ea,2013-05-28 13:46:11:000 +0200,2013-05-28 13:46:11:000 +0200,ItemLocationData|afb73e16-67ef-4f31-ac9a-792f8e9a0dbd,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f0d2d791-99ce-4a9c-b220-201443c24344,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200,ItemLocationData|61444b1b-e493-411b-a6a7-f779d60e7e4e,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f0d8323c-3e0e-4397-bb0d-f2b27cf5bdbf,2013-05-28 13:46:36:000 +0200,2013-05-28 13:46:36:000 +0200,ItemLocationData|a235255f-479b-41ec-8e3e-481a5ebe8d75,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f0dee38c-e0f3-47c6-8080-4ce9fa204569,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200,ItemLocationData|ca54724d-d87a-40c1-9f2f-149a059ddc78,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f0e1d787-9cfb-4ac2-8e3d-f2d0a9b70e1f,2013-05-28 13:46:18:000 +0200,2013-05-28 13:46:18:000 +0200,ItemLocationData|2a20b497-fe51-43ac-a726-6b2bdf3d35aa,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f0e22eab-6a0e-4ad7-a3de-c76934cd7e40,2013-05-28 13:46:43:000 +0200,2013-05-28 13:46:43:000 +0200,ItemLocationData|adc98ee3-f8b0-4349-811d-8f143ecbaa32,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f0e471a6-5524-4096-bd9e-84afa80a8885,2013-05-28 13:46:10:000 +0200,2013-05-28 13:46:10:000 +0200,ItemLocationData|39120713-ebb5-47a6-8daf-e72aa984358f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f0e98ef1-7ad9-41f8-8259-ec44529e40ee,2013-05-28 13:46:44:000 +0200,2013-05-28 13:46:44:000 +0200,ItemLocationData|7a572ff1-f18f-4315-b91d-055bb3d88f9f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f0fc4dfc-2c49-48fb-8d0c-f709c3bdc967,2013-05-28 13:46:27:000 +0200,2013-05-28 13:46:27:000 +0200,ItemLocationData|5036bf6b-dc0f-498f-837d-78e89714e663,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f1063fb9-f16b-45bf-aad2-9a40be38eac6,2013-05-28 13:46:20:000 +0200,2013-05-28 13:46:20:000 +0200,ItemLocationData|5f26dcaf-7ea6-4960-b4a3-b461506d17e9,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f10872c9-391e-410f-92f8-6ee5ba1b1b3a,2013-05-28 13:46:00:000 +0200,2013-05-28 13:46:00:000 +0200,ItemLocationData|70f8f697-1723-41cd-af78-48c2fb230349,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f12108bf-d392-48b4-9324-da1cd2ae0578,2013-05-28 13:46:47:000 +0200,2013-05-28 13:46:47:000 +0200,ItemLocationData|03dab3d3-27cb-4864-9aa6-1c82f7e295bc,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f13774bd-1a04-4327-8716-fbacffd2808e,2013-05-28 13:46:35:000 +0200,2013-05-28 13:46:35:000 +0200,ItemLocationData|b03359d5-0040-47a4-93c8-4acf9980115b,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f13e0c62-997f-4359-b8f1-05c15b12ba43,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200,ItemLocationData|95f35a14-87af-48f7-bf60-03a280cd1d54,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f13e5ef5-cc9d-4e2a-8a5b-34acfb6819c3,2013-05-28 13:46:38:000 +0200,2013-05-28 13:46:38:000 +0200,ItemLocationData|7cfc41f6-c261-48ee-847f-d237a0e41107,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f140d2de-d06e-4a56-8e54-a0b423b72d7c,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200,ItemLocationData|008ec876-b0a1-4514-8e51-2ce2ebde6507,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f141ec0a-ebb7-4ad6-bcb0-2b68ad6ac289,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200,ItemLocationData|69382637-e940-4df2-8a53-cb4d317b9261,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f14f4f08-0aa0-4076-96e8-f3f6279c378f,2013-05-28 13:46:12:000 +0200,2013-05-28 13:46:12:000 +0200,ItemLocationData|4714cc85-ac92-4b6a-ba3a-39b95f7c4fbf,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f1594573-4b42-4c52-b235-1933cc2f59e7,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200,ItemLocationData|c3f0abe1-2446-40cf-9de6-e32d9de4e986,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f16ad8e5-ffcd-4d85-a3c9-10006ff92499,2013-05-28 13:46:35:000 +0200,2013-05-28 13:46:35:000 +0200,ItemLocationData|bd8571db-e8a1-49de-8a0b-e422b354143f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f16e8552-4085-4400-b88b-c34866dc7b63,2013-05-28 13:46:29:000 +0200,2013-05-28 13:46:29:000 +0200,ItemLocationData|2952b9ae-e22d-41f7-b81c-a409f96280b4,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f183e301-054e-4732-87a3-c10d91e2320a,2013-05-28 13:46:04:000 +0200,2013-05-28 13:46:04:000 +0200,ItemLocationData|365813f5-d4fa-4728-a8b4-22d64d2f4b0b,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f1913bc1-7ebf-46dc-9761-a6983850d329,2013-05-28 13:46:10:000 +0200,2013-05-28 13:46:10:000 +0200,ItemLocationData|c90cfd23-ab1e-4bff-87eb-1ee3e9272ee9,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f1937776-b85f-448b-866f-7e3fbdd146d0,2013-05-28 13:46:45:000 +0200,2013-05-28 13:46:45:000 +0200,ItemLocationData|666c7586-457d-4126-9900-fbed5202091b,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f1a08c19-6595-41f6-9d00-208e8f14faa2,2013-05-28 13:46:36:000 +0200,2013-05-28 13:46:36:000 +0200,ItemLocationData|c344ed4c-95a6-47ef-b6d1-9de4c0613471,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f1a3a614-1d98-4b3c-a54f-9c5abfaf5e1e,2013-05-28 13:46:12:000 +0200,2013-05-28 13:46:12:000 +0200,ItemLocationData|c8445b6c-0db2-4e20-a3ea-9d526d39d765,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f1a5b0df-43dd-4c5b-9e71-8983c4b9c923,2013-05-28 13:46:50:000 +0200,2013-05-28 13:46:50:000 +0200,ItemLocationData|72e78b23-51fa-41c9-b305-860faec44fda,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f1aa463d-fa92-4976-8965-947a75210a00,2013-05-28 13:46:00:000 +0200,2013-05-28 13:46:00:000 +0200,ItemLocationData|67750054-878a-4b1d-bddd-37c68ba86005,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f1bbb272-6828-4401-b518-d6f96b62c060,2013-05-28 13:46:46:000 +0200,2013-05-28 13:46:46:000 +0200,ItemLocationData|3c9c6d27-0e7f-4389-9127-31186218419f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f1c49d6c-5283-4975-b189-dcc61504a55f,2013-05-28 13:46:17:000 +0200,2013-05-28 13:46:17:000 +0200,ItemLocationData|cb24e69b-ca97-4022-8374-d957e276a3d5,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f1ca4a4a-323c-478f-8a08-354421a41d16,2013-05-28 13:46:20:000 +0200,2013-05-28 13:46:20:000 +0200,ItemLocationData|85af1846-b81e-4ff5-8a43-1f1cfeab9ef2,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f1e52b3c-b6ab-40aa-b36a-e005d830e814,2013-05-28 13:46:27:000 +0200,2013-05-28 13:46:27:000 +0200,ItemLocationData|629c4ffe-4b11-4192-83e2-7bb6da685c0a,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f1f7fa4d-96bf-465a-a819-1e66f62b56c2,2013-05-28 13:46:21:000 +0200,2013-05-28 13:46:21:000 +0200,ItemLocationData|9780ba80-d4e6-43c8-908b-4ee77102131a,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f1fcd885-64ad-4a33-bf24-dde1763f127d,2013-05-28 13:46:25:000 +0200,2013-05-28 13:46:25:000 +0200,ItemLocationData|de5a158c-7131-4649-9b6c-915d9b965f71,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f206b3ce-f249-441a-b8ac-abf4710c9c58,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200,ItemLocationData|66a9c541-5daf-4012-84a8-25041b9156f0,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
