itemId,stockroomLocation,future,bin,version,id,creationTime,modifiedTime
1992693,StockroomLocationData|a20cf24e-d324-4297-9e72-bd43a51bdc71,false,BinData|a9acad6e-e89c-42f4-b565-f18ba1b6dd04,1,ItemLocationData|d7bc907c-9412-4339-925f-2cc958850d16,2013-05-28 13:46:38:000 +0200,2013-05-28 13:46:38:000 +0200
834954,StockroomLocationData|643f0ea1-74e6-4747-b278-87f2d74b28cd,false,BinData|322cbdf3-1774-4117-8de5-7c24af666989,1,ItemLocationData|d7bceec4-2207-4eef-ba9b-432a2ab49d00,2013-05-28 13:45:58:000 +0200,2013-05-28 13:45:58:000 +0200
4812254,StockroomLocationData|0547f69e-d390-400b-a2eb-848772325406,false,BinData|e3123ca7-e663-471b-9afb-edb040b89d16,1,ItemLocationData|d7be975a-754b-4601-80fb-610ad1bf833b,2013-05-28 13:46:35:000 +0200,2013-05-28 13:46:35:000 +0200
493683,StockroomLocationData|dd4ac519-8571-440e-9b9e-730376d968d9,false,BinData|043f8aba-26fa-4022-b92d-54748d3a390d,1,ItemLocationData|d7c5ee48-93bb-4bb0-8ca7-221aafa7a0b0,2013-05-28 13:46:01:000 +0200,2013-05-28 13:46:01:000 +0200
3708646,StockroomLocationData|39008d5a-56a5-47b2-8edc-97ac5571d438,false,BinData|8f48d1d2-f785-496e-a637-5e012bf39ffc,1,ItemLocationData|d7d57028-928c-4fd9-a109-7e6c050a1ddb,2013-05-28 13:46:47:000 +0200,2013-05-28 13:46:47:000 +0200
4205436,StockroomLocationData|1a97add2-17b2-41f9-a7bd-93a21f8250af,false,BinData|71d435f3-c845-4e7d-8a5c-077b56075fa1,1,ItemLocationData|d7d963eb-e021-41e6-9666-3e45bbdbed3c,2013-05-28 13:46:45:000 +0200,2013-05-28 13:46:45:000 +0200
479956,StockroomLocationData|1e7bb275-25b4-4935-bfa3-8084d9edb78d,false,BinData|b9598728-0f09-43da-b329-ea0d93eaeab6,1,ItemLocationData|d7e29f24-8adc-4760-bdd4-1ff25899654c,2013-05-28 13:46:10:000 +0200,2013-05-28 13:46:10:000 +0200
1422218,StockroomLocationData|0f60cba9-3c71-4324-96f2-3f59cb0f3bf1,false,BinData|5092b04b-8e9a-488c-9cca-1fd1318dad1d,1,ItemLocationData|d7f61f71-843a-4e73-9a71-4e53732a3483,2013-05-28 13:46:22:000 +0200,2013-05-28 13:46:22:000 +0200
343090,StockroomLocationData|277a8751-4c18-441b-856d-651cbe762dbf,false,BinData|d45ecd88-2889-4a26-a444-5eb104f837ca,1,ItemLocationData|d7ff4a02-c441-4c09-8514-5ea888dba119,2013-05-28 13:46:30:000 +0200,2013-05-28 13:46:30:000 +0200
2278102,StockroomLocationData|55882c0d-6a68-4ddd-a0c4-c04e149dd0f6,false,BinData|ee834840-c3f7-4894-8d54-99055f8f2625,1,ItemLocationData|d8027e2c-2101-4fee-a821-dea2836a654a,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200
450848,StockroomLocationData|dd4ac519-8571-440e-9b9e-730376d968d9,false,BinData|043f8aba-26fa-4022-b92d-54748d3a390d,1,ItemLocationData|d80a73d0-cc6c-46a1-af1c-01612c92666d,2013-05-28 13:46:01:000 +0200,2013-05-28 13:46:01:000 +0200
1391319,StockroomLocationData|55882c0d-6a68-4ddd-a0c4-c04e149dd0f6,false,BinData|ee834840-c3f7-4894-8d54-99055f8f2625,1,ItemLocationData|d80ad379-9177-45cf-a9c7-b3160d56beb6,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200
107701,StockroomLocationData|9314cf04-634b-4678-a04a-24cc96133f50,false,BinData|bac24dc6-7598-4053-a00f-434eadfe2deb,1,ItemLocationData|d80b745c-9626-47d1-ab7c-277d0d63b8cd,2013-05-28 13:46:00:000 +0200,2013-05-28 13:46:00:000 +0200
1934796,StockroomLocationData|9314cf04-634b-4678-a04a-24cc96133f50,false,BinData|bac24dc6-7598-4053-a00f-434eadfe2deb,1,ItemLocationData|d80bcfa1-e6a7-4ae8-932b-fa2217946e75,2013-05-28 13:46:00:000 +0200,2013-05-28 13:46:00:000 +0200
280916,StockroomLocationData|f82e9621-7207-4005-98de-df1b2def7dc3,false,BinData|b84a4300-4d72-40e4-8413-56bd0f030623,1,ItemLocationData|d80d6371-a59b-4d28-8c5b-9bf6e100fcd3,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200
669789,StockroomLocationData|11f88b0a-4451-4130-b36a-11de79b87454,false,BinData|c0286735-9f8a-4fd9-b741-12b1a5566fef,1,ItemLocationData|d8134029-e442-4287-82af-74d8ed535e9c,2013-05-28 13:46:31:000 +0200,2013-05-28 13:46:31:000 +0200
832386,StockroomLocationData|8504b1ce-2d54-448d-979f-10ece96839f3,false,BinData|1c1676f7-be20-4afd-b6b1-10e66d6cd4d4,1,ItemLocationData|d815e1c8-8874-4045-a8d4-619e19560c89,2013-05-28 13:46:41:000 +0200,2013-05-28 13:46:41:000 +0200
2894920,StockroomLocationData|e91a9a6d-e5ab-4f05-af50-03ecaf724a6b,false,BinData|9a7c5d20-82fd-4285-9a8b-9fb8ba0f6f99,1,ItemLocationData|d81f89f6-d9c1-4923-b5c9-1b68a839afc5,2013-05-28 13:46:09:000 +0200,2013-05-28 13:46:09:000 +0200
346944,StockroomLocationData|b244a351-5d62-4ed8-b2ec-e4ce37cedd7c,false,BinData|44e827c7-9461-4076-a68e-97b35097b063,1,ItemLocationData|d8299ff4-e6ce-4d25-85c0-9ddbcd46d3d2,2013-05-28 13:46:25:000 +0200,2013-05-28 13:46:25:000 +0200
553637,StockroomLocationData|b3e0d077-c219-4fbf-acb8-82bc851650a1,false,BinData|e132ea88-45fa-4649-8745-40bbd4e90011,1,ItemLocationData|d83595bd-7e0c-4d41-95bc-9a7f417bc0a1,2013-05-28 13:46:03:000 +0200,2013-05-28 13:46:03:000 +0200
2140197,StockroomLocationData|b244a351-5d62-4ed8-b2ec-e4ce37cedd7c,false,BinData|44e827c7-9461-4076-a68e-97b35097b063,1,ItemLocationData|d8381c79-94a0-4f1b-96cf-1128c4c87c5d,2013-05-28 13:46:26:000 +0200,2013-05-28 13:46:26:000 +0200
2054947,StockroomLocationData|db7d2c95-c355-4e4f-8969-a3e924d2692a,false,BinData|30e88447-ff76-4828-a3ef-8a535e1d6f95,1,ItemLocationData|d83cbb16-8047-4a9a-b03a-28acd9096b2f,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200
4808175,StockroomLocationData|8504b1ce-2d54-448d-979f-10ece96839f3,false,BinData|1c1676f7-be20-4afd-b6b1-10e66d6cd4d4,1,ItemLocationData|d83d468f-bb73-4b09-ab26-f287603235b8,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200
932577,StockroomLocationData|27e4df27-4570-4374-a9b6-85c05eb4b8c4,false,BinData|74c7d8be-27fe-4cdc-9d31-f0848958f8c5,1,ItemLocationData|d842a17e-18c2-4e0e-b0cf-4221e2da6884,2013-05-28 13:46:23:000 +0200,2013-05-28 13:46:23:000 +0200
779864,StockroomLocationData|b3e0d077-c219-4fbf-acb8-82bc851650a1,false,BinData|e132ea88-45fa-4649-8745-40bbd4e90011,1,ItemLocationData|d84478f2-e5e6-4580-924e-6a3e98b8ce43,2013-05-28 13:46:03:000 +0200,2013-05-28 13:46:03:000 +0200
454831,StockroomLocationData|277a8751-4c18-441b-856d-651cbe762dbf,false,BinData|d45ecd88-2889-4a26-a444-5eb104f837ca,1,ItemLocationData|d84c1fd1-0e2c-401e-9c79-4e8d2aca28b3,2013-05-28 13:46:30:000 +0200,2013-05-28 13:46:30:000 +0200
2861342,StockroomLocationData|27e4df27-4570-4374-a9b6-85c05eb4b8c4,false,BinData|74c7d8be-27fe-4cdc-9d31-f0848958f8c5,1,ItemLocationData|d860ddde-9a5c-4afc-b71c-711528176fb9,2013-05-28 13:46:24:000 +0200,2013-05-28 13:46:24:000 +0200
3555166,StockroomLocationData|524ab20c-55ff-4f68-be17-3c77ee2d6a14,false,BinData|87bbc0df-56af-4ed3-996c-1d8f30b3e542,1,ItemLocationData|d877c721-bcc9-4fa9-b871-d9565a8800f7,2013-05-28 13:46:13:000 +0200,2013-05-28 13:46:13:000 +0200
861175,StockroomLocationData|01e3ed06-96e3-4cbd-98c1-3d2672523b5f,false,BinData|368c2487-8846-44ce-862a-bc321d534da3,1,ItemLocationData|d885f409-bfee-4acd-b574-fc2ea03866e0,2013-05-28 13:46:17:000 +0200,2013-05-28 13:46:17:000 +0200
472057,StockroomLocationData|d9e5a84e-dbb3-4183-b436-5142bf392668,false,BinData|712bfeb1-aeab-4422-9db7-c44c2b7f51ff,1,ItemLocationData|d888d4a1-1bfd-4910-bdaa-ca2d48aab23e,2013-05-28 13:46:33:000 +0200,2013-05-28 13:46:33:000 +0200
1568824,StockroomLocationData|cb41fb9c-2f7e-47fe-be7d-39c28ec38f13,false,BinData|87b547fa-21c7-4d14-a1e0-4cffa2338bf6,1,ItemLocationData|d894f735-a264-44a4-9fbb-537044a4a79d,2013-05-28 13:46:25:000 +0200,2013-05-28 13:46:25:000 +0200
872912,StockroomLocationData|b3e0d077-c219-4fbf-acb8-82bc851650a1,false,BinData|e132ea88-45fa-4649-8745-40bbd4e90011,1,ItemLocationData|d89f4205-8f5f-481a-aa76-7de5b128b38d,2013-05-28 13:46:04:000 +0200,2013-05-28 13:46:04:000 +0200
824267,StockroomLocationData|d7267a18-65a1-43a2-aec2-4f2331508c32,false,BinData|d49c433a-9dab-493a-8a76-c49c8e1ed3d1,1,ItemLocationData|d8aa09a2-b2e9-4246-99b9-5b48c2befc3c,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200
676442,StockroomLocationData|a20cf24e-d324-4297-9e72-bd43a51bdc71,false,BinData|a9acad6e-e89c-42f4-b565-f18ba1b6dd04,1,ItemLocationData|d8b999e9-91a5-4b61-a204-62f2a41204e4,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200
911227,StockroomLocationData|6a016231-e016-43c8-a613-5066135d2c0c,false,BinData|6dadd63c-c5e4-4bc4-bfbf-15cd36d0cb31,1,ItemLocationData|d8cbb53e-622f-422d-a7a1-8b97fd9353f7,2013-05-28 13:46:28:000 +0200,2013-05-28 13:46:28:000 +0200
4872010,StockroomLocationData|27e4df27-4570-4374-a9b6-85c05eb4b8c4,false,BinData|74c7d8be-27fe-4cdc-9d31-f0848958f8c5,1,ItemLocationData|d8d6f416-e5ac-4d92-8f9e-0027365c799d,2013-05-28 13:46:24:000 +0200,2013-05-28 13:46:24:000 +0200
1992692,StockroomLocationData|1e7bb275-25b4-4935-bfa3-8084d9edb78d,false,BinData|b9598728-0f09-43da-b329-ea0d93eaeab6,1,ItemLocationData|d8ece834-c875-4b89-a246-e878e3aa2966,2013-05-28 13:46:10:000 +0200,2013-05-28 13:46:10:000 +0200
2861342,StockroomLocationData|f82e9621-7207-4005-98de-df1b2def7dc3,false,BinData|b84a4300-4d72-40e4-8413-56bd0f030623,1,ItemLocationData|d8ed00e6-12de-484a-bcee-b564cc9f976f,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200
1451546,StockroomLocationData|27d00726-fb7c-4a86-becc-22ca74bb946d,false,BinData|9015bee9-dd3c-45bb-b47f-71414057fef0,1,ItemLocationData|d8f0fd8c-522d-4b02-8138-dbfabaa5e738,2013-05-28 13:46:43:000 +0200,2013-05-28 13:46:43:000 +0200
2913966,StockroomLocationData|5142315e-475f-44b7-af85-410edeb39a21,false,BinData|100c112e-19b5-4f8b-926a-d5c50165452d,1,ItemLocationData|d903babd-b981-40e2-90a6-3b542a329d72,2013-05-28 13:46:40:000 +0200,2013-05-28 13:46:40:000 +0200
1990255,StockroomLocationData|d9e5a84e-dbb3-4183-b436-5142bf392668,false,BinData|712bfeb1-aeab-4422-9db7-c44c2b7f51ff,1,ItemLocationData|d90bf152-aca7-47d8-bb8b-1b3cf7f7ccb7,2013-05-28 13:46:33:000 +0200,2013-05-28 13:46:33:000 +0200
3514523,StockroomLocationData|1a97add2-17b2-41f9-a7bd-93a21f8250af,false,BinData|71d435f3-c845-4e7d-8a5c-077b56075fa1,1,ItemLocationData|d9170ca4-6896-4be0-a5e0-5c756be75003,2013-05-28 13:46:45:000 +0200,2013-05-28 13:46:45:000 +0200
3505505,StockroomLocationData|55882c0d-6a68-4ddd-a0c4-c04e149dd0f6,false,BinData|ee834840-c3f7-4894-8d54-99055f8f2625,1,ItemLocationData|d91b3176-100e-4c10-b58e-c6936d341c5c,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200
3730957,StockroomLocationData|6daf1a20-f2e5-49fe-bfd4-183dd096df22,false,BinData|0877e3b1-692f-4aa6-b159-2069af818433,1,ItemLocationData|d934221c-2340-422c-bc00-767205489fd5,2013-05-28 13:46:48:000 +0200,2013-05-28 13:46:48:000 +0200
5897548,StockroomLocationData|f2b76642-45f3-4d24-bd1e-6098c5f01ded,false,BinData|b2f006dc-fac9-4679-887a-90133d5c82f2,1,ItemLocationData|d9379827-b01f-49e3-b287-6c1d60c0ff52,2013-05-28 13:46:23:000 +0200,2013-05-28 13:46:23:000 +0200
816323,StockroomLocationData|cb353a76-4f51-4a3c-b397-6dd03024a32f,false,BinData|2708b720-9484-4dfd-b2b1-5d5e1c5d1d20,1,ItemLocationData|d94887d8-065d-4bb6-aee6-99994e0eb6da,2013-05-28 13:46:29:000 +0200,2013-05-28 13:46:29:000 +0200
3429337,StockroomLocationData|6891151b-dd09-4eb0-a517-29e6aa160d1e,false,BinData|8a112d10-3132-4cec-b8b3-ce2fd4ff0e0b,1,ItemLocationData|d94964f4-2956-4dc6-b163-b6a2e78c1f28,2013-05-28 13:46:07:000 +0200,2013-05-28 13:46:07:000 +0200
1298094,StockroomLocationData|db7d2c95-c355-4e4f-8969-a3e924d2692a,false,BinData|30e88447-ff76-4828-a3ef-8a535e1d6f95,1,ItemLocationData|d94cacb9-3342-4c50-a69b-52acd410752a,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200
482105,StockroomLocationData|3e5c43c2-d5b3-4d16-bc03-f8de9e6107c7,false,BinData|4c1bc9f3-3797-438c-aa33-caf559305079,1,ItemLocationData|d94faf88-2012-4b97-a48a-50a20f50b642,2013-05-28 13:46:40:000 +0200,2013-05-28 13:46:40:000 +0200
2336002,StockroomLocationData|cb353a76-4f51-4a3c-b397-6dd03024a32f,false,BinData|2708b720-9484-4dfd-b2b1-5d5e1c5d1d20,1,ItemLocationData|d9500e6e-268b-4181-b87d-4bf1381e6537,2013-05-28 13:46:30:000 +0200,2013-05-28 13:46:30:000 +0200
1391319,StockroomLocationData|db7d2c95-c355-4e4f-8969-a3e924d2692a,false,BinData|30e88447-ff76-4828-a3ef-8a535e1d6f95,1,ItemLocationData|d95c7d6e-dd72-42a3-8578-f7b9980f5ee2,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200
280916,StockroomLocationData|94f771b0-d548-4811-a299-98b3b12ce6ea,false,BinData|7b5969d8-e0d6-4243-ba71-c46dbadc1e1d,1,ItemLocationData|d95fb0c3-d42a-4d9d-bb0e-481b3f26ce3c,2013-05-28 13:46:02:000 +0200,2013-05-28 13:46:02:000 +0200
3555166,StockroomLocationData|00ed8938-4843-4977-8d12-94bb6335855b,false,BinData|e08b5d98-561a-40fa-b903-fc682ffce720,1,ItemLocationData|d96860ba-a02e-4610-a90c-1efa265f5851,2013-05-28 13:46:18:000 +0200,2013-05-28 13:46:18:000 +0200
779868,StockroomLocationData|5413b88f-1957-47ef-beeb-68e80163595e,false,BinData|9b4943a8-56e2-4c4b-b3ae-7743bd4c4903,1,ItemLocationData|d96ce3cd-ab55-42a4-b46a-4fb35f5b6987,2013-05-28 13:46:35:000 +0200,2013-05-28 13:46:35:000 +0200
4873607,StockroomLocationData|e91a9a6d-e5ab-4f05-af50-03ecaf724a6b,false,BinData|9a7c5d20-82fd-4285-9a8b-9fb8ba0f6f99,1,ItemLocationData|d96f8643-20af-404c-b1b4-4c839e68a4fe,2013-05-28 13:46:09:000 +0200,2013-05-28 13:46:09:000 +0200
1716323,StockroomLocationData|d7267a18-65a1-43a2-aec2-4f2331508c32,false,BinData|d49c433a-9dab-493a-8a76-c49c8e1ed3d1,1,ItemLocationData|d975c056-c6b9-4e77-89fa-30970404879b,2013-05-28 13:46:36:000 +0200,2013-05-28 13:46:36:000 +0200
3470545,StockroomLocationData|a20cf24e-d324-4297-9e72-bd43a51bdc71,false,BinData|a9acad6e-e89c-42f4-b565-f18ba1b6dd04,1,ItemLocationData|d97a9208-b76a-416d-8072-884ed5f7cc80,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200
1312640,StockroomLocationData|6891151b-dd09-4eb0-a517-29e6aa160d1e,false,BinData|8a112d10-3132-4cec-b8b3-ce2fd4ff0e0b,1,ItemLocationData|d9804322-b93e-4882-93a0-47fd8c51a0ff,2013-05-28 13:46:07:000 +0200,2013-05-28 13:46:07:000 +0200
443175,StockroomLocationData|aa5b404d-da1c-4aab-aaaa-b2d8f0995d92,false,BinData|523318ee-e708-4292-a956-0d59b5be6ef2,1,ItemLocationData|d980dfef-3d31-4fd0-b99e-97146ddb86b1,2013-05-28 13:46:26:000 +0200,2013-05-28 13:46:26:000 +0200
3400506,StockroomLocationData|1a97add2-17b2-41f9-a7bd-93a21f8250af,false,BinData|71d435f3-c845-4e7d-8a5c-077b56075fa1,1,ItemLocationData|d986dd3a-5517-4f96-bbd4-7810ca5b8ce5,2013-05-28 13:46:45:000 +0200,2013-05-28 13:46:45:000 +0200
289540,StockroomLocationData|b3e0d077-c219-4fbf-acb8-82bc851650a1,false,BinData|e132ea88-45fa-4649-8745-40bbd4e90011,1,ItemLocationData|d9881c0d-75c3-4204-af5c-c4c4698a59e6,2013-05-28 13:46:03:000 +0200,2013-05-28 13:46:03:000 +0200
3683639,StockroomLocationData|14e33d57-8a85-4279-806a-d9fd0933f326,false,BinData|d2d29199-6a53-4921-a2ee-75297cb7f23f,1,ItemLocationData|d99489c3-0853-4b74-86fe-c1eeb98e3804,2013-05-28 13:46:11:000 +0200,2013-05-28 13:46:11:000 +0200
1099413,StockroomLocationData|ee912097-488d-4042-b932-9fdff00ac1e5,false,BinData|633cec49-e867-447c-8eb0-a8c3ad7c0f10,1,ItemLocationData|d99b7c04-b132-4c52-a900-3ca03be421c4,2013-05-28 13:46:19:000 +0200,2013-05-28 13:46:19:000 +0200
1532809,StockroomLocationData|f2b76642-45f3-4d24-bd1e-6098c5f01ded,false,BinData|b2f006dc-fac9-4679-887a-90133d5c82f2,1,ItemLocationData|d9a1ba81-bb6e-44db-b2cb-ec649de4a1ee,2013-05-28 13:46:23:000 +0200,2013-05-28 13:46:23:000 +0200
442466,StockroomLocationData|11f88b0a-4451-4130-b36a-11de79b87454,false,BinData|c0286735-9f8a-4fd9-b741-12b1a5566fef,1,ItemLocationData|d9b22f40-a6af-4816-bda3-0154625de6bd,2013-05-28 13:46:31:000 +0200,2013-05-28 13:46:31:000 +0200
4731172,StockroomLocationData|0bdfe70f-65db-4967-bbab-0d3cc4a4e42f,false,BinData|ab845265-786a-406b-bcf8-ac63440fc814,1,ItemLocationData|d9b9f478-6b3c-4464-9e4c-76af4e8506a6,2013-05-28 13:46:17:000 +0200,2013-05-28 13:46:17:000 +0200
932643,StockroomLocationData|01e3ed06-96e3-4cbd-98c1-3d2672523b5f,false,BinData|368c2487-8846-44ce-862a-bc321d534da3,1,ItemLocationData|d9bad99c-c4d4-4b66-9bf7-cb0caca84641,2013-05-28 13:46:17:000 +0200,2013-05-28 13:46:17:000 +0200
5864567,StockroomLocationData|a20cf24e-d324-4297-9e72-bd43a51bdc71,false,BinData|a9acad6e-e89c-42f4-b565-f18ba1b6dd04,1,ItemLocationData|d9c01f62-f6be-4dee-8b13-a03b4328abe1,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200
2934302,StockroomLocationData|cb353a76-4f51-4a3c-b397-6dd03024a32f,false,BinData|2708b720-9484-4dfd-b2b1-5d5e1c5d1d20,1,ItemLocationData|d9c78b22-9e97-4028-8c24-5d569af282c5,2013-05-28 13:46:29:000 +0200,2013-05-28 13:46:29:000 +0200
356788,StockroomLocationData|cb353a76-4f51-4a3c-b397-6dd03024a32f,false,BinData|2708b720-9484-4dfd-b2b1-5d5e1c5d1d20,1,ItemLocationData|d9c8ade3-8a5a-49b5-b6d5-9f26ac63388a,2013-05-28 13:46:29:000 +0200,2013-05-28 13:46:29:000 +0200
1716323,StockroomLocationData|cb41fb9c-2f7e-47fe-be7d-39c28ec38f13,false,BinData|87b547fa-21c7-4d14-a1e0-4cffa2338bf6,1,ItemLocationData|d9e9d494-5cd5-48e1-bcfa-41eaca970e0a,2013-05-28 13:46:24:000 +0200,2013-05-28 13:46:24:000 +0200
1312564,StockroomLocationData|75cac25e-2ea7-47a4-ae73-a2f90574e279,false,BinData|20e704c4-7b4a-48f7-8a61-7d94a2cbe6f9,1,ItemLocationData|d9f1a310-3ead-4dd6-9a6b-51b12d2f1366,2013-05-28 13:46:46:000 +0200,2013-05-28 13:46:46:000 +0200
3730957,StockroomLocationData|14e33d57-8a85-4279-806a-d9fd0933f326,false,BinData|d2d29199-6a53-4921-a2ee-75297cb7f23f,1,ItemLocationData|d9f2e5a1-86a1-4c82-9e1e-3578a8310596,2013-05-28 13:46:11:000 +0200,2013-05-28 13:46:11:000 +0200
492274,StockroomLocationData|6a016231-e016-43c8-a613-5066135d2c0c,false,BinData|6dadd63c-c5e4-4bc4-bfbf-15cd36d0cb31,1,ItemLocationData|d9ff4906-3070-4e30-88ed-7acdaf749aa5,2013-05-28 13:46:27:000 +0200,2013-05-28 13:46:27:000 +0200
3514515,StockroomLocationData|11f88b0a-4451-4130-b36a-11de79b87454,false,BinData|c0286735-9f8a-4fd9-b741-12b1a5566fef,1,ItemLocationData|da02c8a6-ec96-491e-bf06-ceb56f3850ff,2013-05-28 13:46:32:000 +0200,2013-05-28 13:46:32:000 +0200
2292454,StockroomLocationData|8f9475da-024f-4450-9079-3d97b4a51c14,false,BinData|11df7138-566a-463f-b1ff-531dfee79927,1,ItemLocationData|da05951b-c02b-4ee4-ba34-a37e670801e9,2013-05-28 13:45:59:000 +0200,2013-05-28 13:45:59:000 +0200
784173,StockroomLocationData|f2b76642-45f3-4d24-bd1e-6098c5f01ded,false,BinData|b2f006dc-fac9-4679-887a-90133d5c82f2,1,ItemLocationData|da071da6-7143-4ae0-a6ee-5952dddd7453,2013-05-28 13:46:22:000 +0200,2013-05-28 13:46:22:000 +0200
832386,StockroomLocationData|3e5c43c2-d5b3-4d16-bc03-f8de9e6107c7,false,BinData|4c1bc9f3-3797-438c-aa33-caf559305079,1,ItemLocationData|da07a290-21ed-4c75-8e6e-1fe6d2c7d63c,2013-05-28 13:46:40:000 +0200,2013-05-28 13:46:40:000 +0200
2278102,StockroomLocationData|27e4df27-4570-4374-a9b6-85c05eb4b8c4,false,BinData|74c7d8be-27fe-4cdc-9d31-f0848958f8c5,1,ItemLocationData|da0c215b-648b-4bfc-8934-e33e1e991ee7,2013-05-28 13:46:23:000 +0200,2013-05-28 13:46:23:000 +0200
1366001,StockroomLocationData|1a97add2-17b2-41f9-a7bd-93a21f8250af,false,BinData|71d435f3-c845-4e7d-8a5c-077b56075fa1,1,ItemLocationData|da0d15a7-8e82-48f2-8d54-c20ced937579,2013-05-28 13:46:45:000 +0200,2013-05-28 13:46:45:000 +0200
917699,StockroomLocationData|b244a351-5d62-4ed8-b2ec-e4ce37cedd7c,false,BinData|44e827c7-9461-4076-a68e-97b35097b063,1,ItemLocationData|da11b278-4068-49b9-abc1-2ec1f9a0c2f4,2013-05-28 13:46:26:000 +0200,2013-05-28 13:46:26:000 +0200
932577,StockroomLocationData|277a8751-4c18-441b-856d-651cbe762dbf,false,BinData|d45ecd88-2889-4a26-a444-5eb104f837ca,1,ItemLocationData|da1821e9-a2b8-46c7-b1a0-5dc464bd7b8b,2013-05-28 13:46:30:000 +0200,2013-05-28 13:46:30:000 +0200
328796,StockroomLocationData|f348db1d-edf7-4a65-b40b-871480ff0998,false,BinData|805c9511-eb09-413a-a012-c6afe85ce805,1,ItemLocationData|da1f03a7-08d4-43a2-aab4-82054cad585f,2013-05-28 13:46:48:000 +0200,2013-05-28 13:46:48:000 +0200
1325806,StockroomLocationData|45ea79c1-8f98-4f73-9b88-a7a732782396,false,BinData|ad0883b6-e9d5-45ac-afc7-65989b30b782,1,ItemLocationData|da2264a9-f19d-4ae4-86f4-c0fa2dcab459,2013-05-28 13:46:49:000 +0200,2013-05-28 13:46:49:000 +0200
1981414,StockroomLocationData|e91a9a6d-e5ab-4f05-af50-03ecaf724a6b,false,BinData|9a7c5d20-82fd-4285-9a8b-9fb8ba0f6f99,1,ItemLocationData|da294f69-4b3b-489b-8690-55ab603f3873,2013-05-28 13:46:09:000 +0200,2013-05-28 13:46:09:000 +0200
2114091,StockroomLocationData|f348db1d-edf7-4a65-b40b-871480ff0998,false,BinData|805c9511-eb09-413a-a012-c6afe85ce805,1,ItemLocationData|da2cd795-39b4-4812-ab71-2ac18601aeee,2013-05-28 13:46:49:000 +0200,2013-05-28 13:46:49:000 +0200
1992696,StockroomLocationData|50897038-bd41-49ef-885c-3aa944980e97,false,BinData|7ba74934-76ab-4c9a-acdb-34e63ba8e97d,1,ItemLocationData|da380f7b-1ceb-4ac4-957a-d96dbe1af5ae,2013-05-28 13:46:07:000 +0200,2013-05-28 13:46:07:000 +0200
4872010,StockroomLocationData|9314cf04-634b-4678-a04a-24cc96133f50,false,BinData|bac24dc6-7598-4053-a00f-434eadfe2deb,1,ItemLocationData|da3a7073-e7c7-4c40-95fc-e8b429e4f063,2013-05-28 13:46:01:000 +0200,2013-05-28 13:46:01:000 +0200
695824,StockroomLocationData|0f60cba9-3c71-4324-96f2-3f59cb0f3bf1,false,BinData|5092b04b-8e9a-488c-9cca-1fd1318dad1d,1,ItemLocationData|da3a77cd-6613-44e8-9e65-278ab4372c39,2013-05-28 13:46:22:000 +0200,2013-05-28 13:46:22:000 +0200
2336002,StockroomLocationData|cb41fb9c-2f7e-47fe-be7d-39c28ec38f13,false,BinData|87b547fa-21c7-4d14-a1e0-4cffa2338bf6,1,ItemLocationData|da47c4d8-a45c-4b78-a5f6-25e063004c1c,2013-05-28 13:46:25:000 +0200,2013-05-28 13:46:25:000 +0200
472056,StockroomLocationData|a20cf24e-d324-4297-9e72-bd43a51bdc71,false,BinData|a9acad6e-e89c-42f4-b565-f18ba1b6dd04,1,ItemLocationData|da4cba78-e97d-40cd-aef1-f64599164ab5,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200
288420,StockroomLocationData|b3e0d077-c219-4fbf-acb8-82bc851650a1,false,BinData|e132ea88-45fa-4649-8745-40bbd4e90011,1,ItemLocationData|da4ce8c5-2efa-429b-89e2-0cf2de5175da,2013-05-28 13:46:03:000 +0200,2013-05-28 13:46:03:000 +0200
824267,StockroomLocationData|b4ae8dca-0205-465b-9291-ef50a75ca7f8,false,BinData|ed4afe0e-8b73-4bc3-a785-917776eb4b7a,1,ItemLocationData|da4fc105-35bd-4dc7-b409-82d1f8b3fa74,2013-05-28 13:46:44:000 +0200,2013-05-28 13:46:44:000 +0200
2336001,StockroomLocationData|b3e0d077-c219-4fbf-acb8-82bc851650a1,false,BinData|e132ea88-45fa-4649-8745-40bbd4e90011,1,ItemLocationData|da514b39-7875-48b9-afea-d81272a0e95d,2013-05-28 13:46:04:000 +0200,2013-05-28 13:46:04:000 +0200
